"bc_index","sample","species","gene_count","tscp_count","mread_count","bc1_well","bc2_well","bc3_well","bc1_wind","bc2_wind","bc3_wind","condition","Order","seurat_clusters","ClusterLabel"
"26_39_84__s1","sample26","hg38",7894,32732,59429,"C2","D3","G12",26,39,84,"SAG_2uM",217,"18","c18"
"26_40_21__s1","sample26","hg38",5010,14361,27329,"C2","D4","B9",26,40,21,"SAG_2uM",218,"0","c0"
"26_40_22__s1","sample26","hg38",12366,120198,222325,"C2","D4","B10",26,40,22,"SAG_2uM",219,"16","c16"
"26_40_88__s1","sample26","hg38",5166,15161,28150,"C2","D4","H4",26,40,88,"SAG_2uM",220,"18","c18"
"26_41_31__s1","sample26","hg38",4906,15413,28542,"C2","D5","C7",26,41,31,"SAG_2uM",221,"0","c0"
"26_41_35__s1","sample26","hg38",3175,8834,16008,"C2","D5","C11",26,41,35,"SAG_2uM",222,"1","MAF_NKX2-1"
"26_42_87__s1","sample26","hg38",5428,20578,37236,"C2","D6","H3",26,42,87,"SAG_2uM",223,NA,"filtered"
"26_43_46__s1","sample26","hg38",4863,15187,28176,"C2","D7","D10",26,43,46,"SAG_2uM",224,NA,"filtered"
"26_43_56__s1","sample26","hg38",4845,12364,23013,"C2","D7","E8",26,43,56,"SAG_2uM",225,NA,"filtered"
"26_44_03__s1","sample26","hg38",5175,15629,28314,"C2","D8","A3",26,44,3,"SAG_2uM",226,NA,"filtered"
"26_44_61__s1","sample26","hg38",6577,26496,49180,"C2","D8","F1",26,44,61,"SAG_2uM",227,"5","LHX8_NKX2-1"
"26_46_18__s1","sample26","hg38",6786,25433,47395,"C2","D10","B6",26,46,18,"SAG_2uM",228,NA,"filtered"
"26_46_48__s1","sample26","hg38",7115,24268,44438,"C2","D10","D12",26,46,48,"SAG_2uM",229,"19","c19"
"26_46_86__s1","sample26","hg38",4142,13649,25102,"C2","D10","H2",26,46,86,"SAG_2uM",230,NA,"filtered"
"26_46_91__s1","sample26","hg38",6738,32316,60233,"C2","D10","H7",26,46,91,"SAG_2uM",231,"5","LHX8_NKX2-1"
"26_47_06__s1","sample26","hg38",2980,7253,13419,"C2","D11","A6",26,47,6,"SAG_2uM",232,"4","SST_NKX2-1"
"26_47_36__s1","sample26","hg38",4303,11296,20686,"C2","D11","C12",26,47,36,"SAG_2uM",233,"5","LHX8_NKX2-1"
"26_47_70__s1","sample26","hg38",2995,7309,13436,"C2","D11","F10",26,47,70,"SAG_2uM",234,"2","c2"
"26_47_96__s1","sample26","hg38",4027,8774,16238,"C2","D11","H12",26,47,96,"SAG_2uM",235,NA,"filtered"
"26_49_18__s1","sample26","hg38",5456,19627,36430,"C2","E1","B6",26,49,18,"SAG_2uM",236,NA,"filtered"
"26_49_65__s1","sample26","hg38",4289,11539,21189,"C2","E1","F5",26,49,65,"SAG_2uM",237,"0","c0"
"26_49_94__s1","sample26","hg38",4370,11782,21817,"C2","E1","H10",26,49,94,"SAG_2uM",238,NA,"filtered"
"26_50_20__s1","sample26","hg38",2795,5487,9984,"C2","E2","B8",26,50,20,"SAG_2uM",239,"3","TAC3_NKX2-1"
"26_50_41__s1","sample26","hg38",8716,49330,90511,"C2","E2","D5",26,50,41,"SAG_2uM",240,"17","SST_NKX2-1"
"26_52_22__s1","sample26","hg38",5030,17082,31315,"C2","E4","B10",26,52,22,"SAG_2uM",241,"3","TAC3_NKX2-1"
"26_52_45__s1","sample26","hg38",4290,13869,25574,"C2","E4","D9",26,52,45,"SAG_2uM",242,"20","c20"
"26_53_51__s1","sample26","hg38",5470,22266,41134,"C2","E5","E3",26,53,51,"SAG_2uM",243,"3","TAC3_NKX2-1"
"26_54_01__s1","sample26","hg38",5409,12965,24490,"C2","E6","A1",26,54,1,"SAG_2uM",244,"18","c18"
"26_55_56__s1","sample26","hg38",9700,52293,96463,"C2","E7","E8",26,55,56,"SAG_2uM",245,"14","c14"
"26_56_16__s1","sample26","hg38",4601,16473,30275,"C2","E8","B4",26,56,16,"SAG_2uM",246,"1","MAF_NKX2-1"
"26_56_22__s1","sample26","hg38",5536,18790,34093,"C2","E8","B10",26,56,22,"SAG_2uM",247,"3","TAC3_NKX2-1"
"26_56_68__s1","sample26","hg38",3603,10672,19507,"C2","E8","F8",26,56,68,"SAG_2uM",248,"4","SST_NKX2-1"
"26_56_89__s1","sample26","hg38",7322,40900,74723,"C2","E8","H5",26,56,89,"SAG_2uM",249,NA,"filtered"
"26_57_20__s1","sample26","hg38",4830,14067,25866,"C2","E9","B8",26,57,20,"SAG_2uM",250,"0","c0"
"26_57_95__s1","sample26","hg38",3878,11311,21641,"C2","E9","H11",26,57,95,"SAG_2uM",251,"17","SST_NKX2-1"
"26_58_08__s1","sample26","hg38",6597,25999,47489,"C2","E10","A8",26,58,8,"SAG_2uM",252,"18","c18"
"26_58_61__s1","sample26","hg38",3595,9204,17022,"C2","E10","F1",26,58,61,"SAG_2uM",253,"20","c20"
"26_58_80__s1","sample26","hg38",3586,11320,20795,"C2","E10","G8",26,58,80,"SAG_2uM",254,"6","MAF_NKX2-1"
"26_59_23__s1","sample26","hg38",14255,223214,413815,"C2","E11","B11",26,59,23,"SAG_2uM",255,"14","c14"
"26_61_15__s1","sample26","hg38",7085,36252,66290,"C2","F1","B3",26,61,15,"SAG_2uM",256,"5","LHX8_NKX2-1"
"26_61_82__s1","sample26","hg38",4921,17236,31628,"C2","F1","G10",26,61,82,"SAG_2uM",257,NA,"filtered"
"26_62_41__s1","sample26","hg38",8059,40677,74805,"C2","F2","D5",26,62,41,"SAG_2uM",258,"4","SST_NKX2-1"
"26_63_23__s1","sample26","hg38",6629,27050,49745,"C2","F3","B11",26,63,23,"SAG_2uM",259,NA,"filtered"
"26_64_04__s1","sample26","hg38",6094,26273,49516,"C2","F4","A4",26,64,4,"SAG_2uM",260,"5","LHX8_NKX2-1"
"26_64_34__s1","sample26","hg38",5254,15493,29024,"C2","F4","C10",26,64,34,"SAG_2uM",261,"0","c0"
"26_64_37__s1","sample26","hg38",6726,29108,54550,"C2","F4","D1",26,64,37,"SAG_2uM",262,NA,"filtered"
"26_66_07__s1","sample26","hg38",3724,10232,19153,"C2","F6","A7",26,66,7,"SAG_2uM",263,"0","c0"
"26_66_21__s1","sample26","hg38",7064,31023,58963,"C2","F6","B9",26,66,21,"SAG_2uM",264,NA,"filtered"
"26_67_45__s1","sample26","hg38",12716,148487,276668,"C2","F7","D9",26,67,45,"SAG_2uM",265,"14","c14"
"26_67_58__s1","sample26","hg38",5378,17858,33271,"C2","F7","E10",26,67,58,"SAG_2uM",266,"0","c0"
"26_67_65__s1","sample26","hg38",7978,40063,75085,"C2","F7","F5",26,67,65,"SAG_2uM",267,"14","c14"
"26_68_37__s1","sample26","hg38",8600,45528,84185,"C2","F8","D1",26,68,37,"SAG_2uM",268,"19","c19"
"26_68_51__s1","sample26","hg38",3251,9036,16744,"C2","F8","E3",26,68,51,"SAG_2uM",269,"1","MAF_NKX2-1"
"26_69_75__s1","sample26","hg38",4621,14382,26195,"C2","F9","G3",26,69,75,"SAG_2uM",270,"16","c16"
"26_70_09__s1","sample26","hg38",6298,25964,48684,"C2","F10","A9",26,70,9,"SAG_2uM",271,"5","LHX8_NKX2-1"
"26_71_52__s1","sample26","hg38",4969,12995,23931,"C2","F11","E4",26,71,52,"SAG_2uM",272,NA,"filtered"
"26_72_17__s1","sample26","hg38",5289,14741,26837,"C2","F12","B5",26,72,17,"SAG_2uM",273,"0","c0"
"26_73_11__s1","sample26","hg38",5280,16665,30782,"C2","G1","A11",26,73,11,"SAG_2uM",274,NA,"filtered"
"26_73_32__s1","sample26","hg38",4842,16007,29746,"C2","G1","C8",26,73,32,"SAG_2uM",275,NA,"filtered"
"26_73_54__s1","sample26","hg38",8437,44535,82293,"C2","G1","E6",26,73,54,"SAG_2uM",276,"2","c2"
"26_74_69__s1","sample26","hg38",5434,20305,36605,"C2","G2","F9",26,74,69,"SAG_2uM",277,"5","LHX8_NKX2-1"
"26_75_08__s1","sample26","hg38",5685,17832,32304,"C2","G3","A8",26,75,8,"SAG_2uM",278,"0","c0"
"26_76_26__s1","sample26","hg38",4958,15844,29220,"C2","G4","C2",26,76,26,"SAG_2uM",279,NA,"filtered"
"26_76_56__s1","sample26","hg38",3413,9137,16708,"C2","G4","E8",26,76,56,"SAG_2uM",280,"2","c2"
"26_78_60__s1","sample26","hg38",2623,5928,11279,"C2","G6","E12",26,78,60,"SAG_2uM",281,"20","c20"
"26_78_80__s1","sample26","hg38",3334,9804,18310,"C2","G6","G8",26,78,80,"SAG_2uM",282,"4","SST_NKX2-1"
"26_78_91__s1","sample26","hg38",4875,15769,29416,"C2","G6","H7",26,78,91,"SAG_2uM",283,"3","TAC3_NKX2-1"
"26_79_11__s1","sample26","hg38",5883,21371,39690,"C2","G7","A11",26,79,11,"SAG_2uM",284,"2","c2"
"26_79_92__s1","sample26","hg38",4926,16744,31470,"C2","G7","H8",26,79,92,"SAG_2uM",285,"2","c2"
"26_80_74__s1","sample26","hg38",6522,30300,56038,"C2","G8","G2",26,80,74,"SAG_2uM",286,"3","TAC3_NKX2-1"
"26_81_25__s1","sample26","hg38",4064,10410,18892,"C2","G9","C1",26,81,25,"SAG_2uM",287,"2","c2"
"26_82_90__s1","sample26","hg38",2252,3972,7070,"C2","G10","H6",26,82,90,"SAG_2uM",288,"2","c2"
"26_83_04__s1","sample26","hg38",2866,6021,10913,"C2","G11","A4",26,83,4,"SAG_2uM",289,"3","TAC3_NKX2-1"
"26_83_21__s1","sample26","hg38",3652,8142,14801,"C2","G11","B9",26,83,21,"SAG_2uM",290,"0","c0"
"26_85_30__s1","sample26","hg38",4254,11432,20695,"C2","H1","C6",26,85,30,"SAG_2uM",291,"0","c0"
"26_85_60__s1","sample26","hg38",5623,19373,35072,"C2","H1","E12",26,85,60,"SAG_2uM",292,"5","LHX8_NKX2-1"
"26_87_30__s1","sample26","hg38",2205,3498,6071,"C2","H3","C6",26,87,30,"SAG_2uM",293,"0","c0"
"26_87_92__s1","sample26","hg38",3629,9230,16530,"C2","H3","H8",26,87,92,"SAG_2uM",294,"2","c2"
"26_87_94__s1","sample26","hg38",4347,13425,24464,"C2","H3","H10",26,87,94,"SAG_2uM",295,"2","c2"
"26_88_01__s1","sample26","hg38",3969,11546,20629,"C2","H4","A1",26,88,1,"SAG_2uM",296,"3","TAC3_NKX2-1"
"26_88_47__s1","sample26","hg38",7160,25921,46293,"C2","H4","D11",26,88,47,"SAG_2uM",297,"18","c18"
"26_89_14__s1","sample26","hg38",3920,8280,15150,"C2","H5","B2",26,89,14,"SAG_2uM",298,NA,"filtered"
"26_89_37__s1","sample26","hg38",1862,2968,5412,"C2","H5","D1",26,89,37,"SAG_2uM",299,"2","c2"
"26_90_09__s1","sample26","hg38",4612,15592,29971,"C2","H6","A9",26,90,9,"SAG_2uM",300,NA,"filtered"
"26_91_53__s1","sample26","hg38",4277,10347,19113,"C2","H7","E5",26,91,53,"SAG_2uM",301,"16","c16"
"26_91_88__s1","sample26","hg38",4260,12697,23393,"C2","H7","H4",26,91,88,"SAG_2uM",302,"0","c0"
"26_92_51__s1","sample26","hg38",3017,9354,17315,"C2","H8","E3",26,92,51,"SAG_2uM",303,"4","SST_NKX2-1"
"26_92_73__s1","sample26","hg38",10603,79719,147464,"C2","H8","G1",26,92,73,"SAG_2uM",304,"18","c18"
"26_92_76__s1","sample26","hg38",3975,11839,21732,"C2","H8","G4",26,92,76,"SAG_2uM",305,"20","c20"
"26_94_11__s1","sample26","hg38",4149,9922,18502,"C2","H10","A11",26,94,11,"SAG_2uM",306,"0","c0"
"26_94_92__s1","sample26","hg38",3541,8880,16460,"C2","H10","H8",26,94,92,"SAG_2uM",307,"0","c0"
"27_01_64__s1","sample27","hg38",3827,10976,20204,"C3","A1","F4",27,1,64,"SAG_1uM",308,"0","c0"
"27_02_39__s1","sample27","hg38",11722,101248,186252,"C3","A2","D3",27,2,39,"SAG_1uM",309,"18","c18"
"27_03_18__s1","sample27","hg38",3588,8242,14600,"C3","A3","B6",27,3,18,"SAG_1uM",310,"14","c14"
"27_03_43__s1","sample27","hg38",4073,10150,18030,"C3","A3","D7",27,3,43,"SAG_1uM",311,NA,"filtered"
"27_05_91__s1","sample27","hg38",6186,20814,38311,"C3","A5","H7",27,5,91,"SAG_1uM",312,NA,"filtered"
"27_05_93__s1","sample27","hg38",2274,5335,9711,"C3","A5","H9",27,5,93,"SAG_1uM",313,"1","MAF_NKX2-1"
"27_06_14__s1","sample27","hg38",5806,25351,47120,"C3","A6","B2",27,6,14,"SAG_1uM",314,"8","LHX8_NKX2-1"
"27_06_24__s1","sample27","hg38",5506,18604,34049,"C3","A6","B12",27,6,24,"SAG_1uM",315,"0","c0"
"27_08_34__s1","sample27","hg38",3683,9684,17612,"C3","A8","C10",27,8,34,"SAG_1uM",316,"0","c0"
"27_08_57__s1","sample27","hg38",1624,3392,6133,"C3","A8","E9",27,8,57,"SAG_1uM",317,NA,"filtered"
"27_09_09__s1","sample27","hg38",2975,7112,13570,"C3","A9","A9",27,9,9,"SAG_1uM",318,"1","MAF_NKX2-1"
"27_09_19__s1","sample27","hg38",5043,13041,23947,"C3","A9","B7",27,9,19,"SAG_1uM",319,"17","SST_NKX2-1"
"27_09_90__s1","sample27","hg38",4932,18141,33892,"C3","A9","H6",27,9,90,"SAG_1uM",320,NA,"filtered"
"27_10_45__s1","sample27","hg38",2087,4496,8168,"C3","A10","D9",27,10,45,"SAG_1uM",321,"1","MAF_NKX2-1"
"27_10_80__s1","sample27","hg38",3910,10736,19694,"C3","A10","G8",27,10,80,"SAG_1uM",322,"3","TAC3_NKX2-1"
"27_11_18__s1","sample27","hg38",4102,9881,17685,"C3","A11","B6",27,11,18,"SAG_1uM",323,"16","c16"
"27_11_30__s1","sample27","hg38",10629,76506,138389,"C3","A11","C6",27,11,30,"SAG_1uM",324,"19","c19"
"27_11_55__s1","sample27","hg38",4389,13190,23617,"C3","A11","E7",27,11,55,"SAG_1uM",325,NA,"filtered"
"27_11_57__s1","sample27","hg38",4182,8879,16215,"C3","A11","E9",27,11,57,"SAG_1uM",326,NA,"filtered"
"27_12_86__s1","sample27","hg38",3100,7240,13212,"C3","A12","H2",27,12,86,"SAG_1uM",327,"16","c16"
"27_13_09__s1","sample27","hg38",5624,19969,37139,"C3","B1","A9",27,13,9,"SAG_1uM",328,"3","TAC3_NKX2-1"
"27_13_53__s1","sample27","hg38",4798,18505,33929,"C3","B1","E5",27,13,53,"SAG_1uM",329,"3","TAC3_NKX2-1"
"27_14_39__s1","sample27","hg38",5073,18485,33776,"C3","B2","D3",27,14,39,"SAG_1uM",330,NA,"filtered"
"27_15_33__s1","sample27","hg38",14048,245875,455553,"C3","B3","C9",27,15,33,"SAG_1uM",331,NA,"filtered"
"27_15_40__s1","sample27","hg38",6370,25707,46840,"C3","B3","D4",27,15,40,"SAG_1uM",332,"16","c16"
"27_15_60__s1","sample27","hg38",4651,12935,23634,"C3","B3","E12",27,15,60,"SAG_1uM",333,"16","c16"
"27_15_89__s1","sample27","hg38",8711,52180,95790,"C3","B3","H5",27,15,89,"SAG_1uM",334,"17","SST_NKX2-1"
"27_17_72__s1","sample27","hg38",14341,226309,436481,"C3","B5","F12",27,17,72,"SAG_1uM",335,"14","c14"
"27_18_17__s1","sample27","hg38",3310,10464,19177,"C3","B6","B5",27,18,17,"SAG_1uM",336,"6","MAF_NKX2-1"
"27_19_18__s1","sample27","hg38",5924,19694,35896,"C3","B7","B6",27,19,18,"SAG_1uM",337,"14","c14"
"27_19_38__s1","sample27","hg38",4732,13032,23992,"C3","B7","D2",27,19,38,"SAG_1uM",338,NA,"filtered"
"27_19_46__s1","sample27","hg38",2628,6170,11353,"C3","B7","D10",27,19,46,"SAG_1uM",339,"17","SST_NKX2-1"
"27_20_23__s1","sample27","hg38",3272,8590,15438,"C3","B8","B11",27,20,23,"SAG_1uM",340,"2","c2"
"27_20_24__s1","sample27","hg38",2805,7198,13036,"C3","B8","B12",27,20,24,"SAG_1uM",341,"2","c2"
"27_20_91__s1","sample27","hg38",4843,14218,25939,"C3","B8","H7",27,20,91,"SAG_1uM",342,"19","c19"
"27_21_25__s1","sample27","hg38",3625,9103,16965,"C3","B9","C1",27,21,25,"SAG_1uM",343,NA,"filtered"
"27_21_83__s1","sample27","hg38",4190,10526,19674,"C3","B9","G11",27,21,83,"SAG_1uM",344,NA,"filtered"
"27_22_26__s1","sample27","hg38",4607,12641,23419,"C3","B10","C2",27,22,26,"SAG_1uM",345,"16","c16"
"27_24_90__s1","sample27","hg38",6168,21308,39090,"C3","B12","H6",27,24,90,"SAG_1uM",346,"5","LHX8_NKX2-1"
"27_25_08__s1","sample27","hg38",5197,14478,26497,"C3","C1","A8",27,25,8,"SAG_1uM",347,"0","c0"
"27_25_73__s1","sample27","hg38",4503,16986,31689,"C3","C1","G1",27,25,73,"SAG_1uM",348,NA,"filtered"
"27_26_38__s1","sample27","hg38",5543,22169,40721,"C3","C2","D2",27,26,38,"SAG_1uM",349,"2","c2"
"27_29_10__s1","sample27","hg38",11173,88515,162734,"C3","C5","A10",27,29,10,"SAG_1uM",350,"14","c14"
"27_29_22__s1","sample27","hg38",5255,21211,38723,"C3","C5","B10",27,29,22,"SAG_1uM",351,NA,"filtered"
"27_29_52__s1","sample27","hg38",3257,8349,15237,"C3","C5","E4",27,29,52,"SAG_1uM",352,"0","c0"
"27_30_22__s1","sample27","hg38",2481,4802,8628,"C3","C6","B10",27,30,22,"SAG_1uM",353,"19","c19"
"27_30_57__s1","sample27","hg38",2360,5008,9178,"C3","C6","E9",27,30,57,"SAG_1uM",354,NA,"filtered"
"27_32_01__s1","sample27","hg38",14120,189319,352988,"C3","C8","A1",27,32,1,"SAG_1uM",355,"14","c14"
"27_32_17__s1","sample27","hg38",5203,15302,27993,"C3","C8","B5",27,32,17,"SAG_1uM",356,"3","TAC3_NKX2-1"
"27_32_83__s1","sample27","hg38",5393,19277,35599,"C3","C8","G11",27,32,83,"SAG_1uM",357,NA,"filtered"
"27_33_34__s1","sample27","hg38",6400,29017,53806,"C3","C9","C10",27,33,34,"SAG_1uM",358,"6","MAF_NKX2-1"
"27_34_46__s1","sample27","hg38",3344,7390,13737,"C3","C10","D10",27,34,46,"SAG_1uM",359,"2","c2"
"27_35_23__s1","sample27","hg38",2286,3675,6591,"C3","C11","B11",27,35,23,"SAG_1uM",360,NA,"filtered"
"27_35_82__s1","sample27","hg38",4926,13371,24449,"C3","C11","G10",27,35,82,"SAG_1uM",361,NA,"filtered"
"27_36_04__s1","sample27","hg38",3782,9909,18145,"C3","C12","A4",27,36,4,"SAG_1uM",362,"3","TAC3_NKX2-1"
"27_36_26__s1","sample27","hg38",3018,8122,14923,"C3","C12","C2",27,36,26,"SAG_1uM",363,"1","MAF_NKX2-1"
"27_36_57__s1","sample27","hg38",6462,28761,52645,"C3","C12","E9",27,36,57,"SAG_1uM",364,"0","c0"
"27_36_60__s1","sample27","hg38",4169,14221,25741,"C3","C12","E12",27,36,60,"SAG_1uM",365,"5","LHX8_NKX2-1"
"27_38_32__s1","sample27","hg38",2265,5561,10494,"C3","D2","C8",27,38,32,"SAG_1uM",366,"6","MAF_NKX2-1"
"27_38_35__s1","sample27","hg38",4205,11870,22310,"C3","D2","C11",27,38,35,"SAG_1uM",367,"3","TAC3_NKX2-1"
"27_38_68__s1","sample27","hg38",2323,3659,6933,"C3","D2","F8",27,38,68,"SAG_1uM",368,NA,"filtered"
"27_39_39__s1","sample27","hg38",4940,13031,23229,"C3","D3","D3",27,39,39,"SAG_1uM",369,NA,"filtered"
"27_39_59__s1","sample27","hg38",13788,187828,334335,"C3","D3","E11",27,39,59,"SAG_1uM",370,"14","c14"
"27_39_92__s1","sample27","hg38",3378,7782,14098,"C3","D3","H8",27,39,92,"SAG_1uM",371,"8","LHX8_NKX2-1"
"27_40_40__s1","sample27","hg38",4896,18404,34461,"C3","D4","D4",27,40,40,"SAG_1uM",372,NA,"filtered"
"27_43_39__s1","sample27","hg38",3722,10321,18929,"C3","D7","D3",27,43,39,"SAG_1uM",373,"0","c0"
"27_43_58__s1","sample27","hg38",4937,18981,35139,"C3","D7","E10",27,43,58,"SAG_1uM",374,"3","TAC3_NKX2-1"
"27_43_67__s1","sample27","hg38",3471,8398,15340,"C3","D7","F7",27,43,67,"SAG_1uM",375,NA,"filtered"
"27_44_16__s1","sample27","hg38",2957,8541,15576,"C3","D8","B4",27,44,16,"SAG_1uM",376,"6","MAF_NKX2-1"
"27_46_52__s1","sample27","hg38",4874,14269,26214,"C3","D10","E4",27,46,52,"SAG_1uM",377,"0","c0"
"27_46_94__s1","sample27","hg38",4398,11187,20694,"C3","D10","H10",27,46,94,"SAG_1uM",378,NA,"filtered"
"27_48_01__s1","sample27","hg38",5120,17834,32717,"C3","D12","A1",27,48,1,"SAG_1uM",379,"3","TAC3_NKX2-1"
"27_48_40__s1","sample27","hg38",6887,26892,49096,"C3","D12","D4",27,48,40,"SAG_1uM",380,"6","MAF_NKX2-1"
"27_49_41__s1","sample27","hg38",2999,7420,13577,"C3","E1","D5",27,49,41,"SAG_1uM",381,"0","c0"
"27_51_66__s1","sample27","hg38",6520,30056,55779,"C3","E3","F6",27,51,66,"SAG_1uM",382,"5","LHX8_NKX2-1"
"27_53_62__s1","sample27","hg38",3972,13156,23911,"C3","E5","F2",27,53,62,"SAG_1uM",383,"3","TAC3_NKX2-1"
"27_54_52__s1","sample27","hg38",4275,11343,21150,"C3","E6","E4",27,54,52,"SAG_1uM",384,NA,"filtered"
"27_54_64__s1","sample27","hg38",4121,11991,22367,"C3","E6","F4",27,54,64,"SAG_1uM",385,"0","c0"
"27_55_11__s1","sample27","hg38",4228,11573,21321,"C3","E7","A11",27,55,11,"SAG_1uM",386,"19","c19"
"27_55_16__s1","sample27","hg38",1860,3302,5991,"C3","E7","B4",27,55,16,"SAG_1uM",387,"2","c2"
"27_55_23__s1","sample27","hg38",4595,14024,25552,"C3","E7","B11",27,55,23,"SAG_1uM",388,NA,"filtered"
"27_55_79__s1","sample27","hg38",2521,5094,9506,"C3","E7","G7",27,55,79,"SAG_1uM",389,"0","c0"
"27_58_12__s1","sample27","hg38",1886,3044,5507,"C3","E10","A12",27,58,12,"SAG_1uM",390,NA,"filtered"
"27_59_18__s1","sample27","hg38",4112,9466,17629,"C3","E11","B6",27,59,18,"SAG_1uM",391,NA,"filtered"
"27_59_38__s1","sample27","hg38",4922,19600,36372,"C3","E11","D2",27,59,38,"SAG_1uM",392,"8","LHX8_NKX2-1"
"27_59_70__s1","sample27","hg38",5386,19289,35412,"C3","E11","F10",27,59,70,"SAG_1uM",393,"5","LHX8_NKX2-1"
"27_60_69__s1","sample27","hg38",3522,8536,16057,"C3","E12","F9",27,60,69,"SAG_1uM",394,"0","c0"
"27_60_74__s1","sample27","hg38",4607,14039,26245,"C3","E12","G2",27,60,74,"SAG_1uM",395,NA,"filtered"
"27_61_38__s1","sample27","hg38",4758,14222,26098,"C3","F1","D2",27,61,38,"SAG_1uM",396,NA,"filtered"
"27_62_10__s1","sample27","hg38",3161,9690,17955,"C3","F2","A10",27,62,10,"SAG_1uM",397,"4","SST_NKX2-1"
"27_62_86__s1","sample27","hg38",4127,11710,21901,"C3","F2","H2",27,62,86,"SAG_1uM",398,"20","c20"
"27_64_12__s1","sample27","hg38",2459,5762,10754,"C3","F4","A12",27,64,12,"SAG_1uM",399,"1","MAF_NKX2-1"
"27_64_67__s1","sample27","hg38",6284,29235,53553,"C3","F4","F7",27,64,67,"SAG_1uM",400,"14","c14"
"27_66_02__s1","sample27","hg38",3764,9994,18948,"C3","F6","A2",27,66,2,"SAG_1uM",401,"3","TAC3_NKX2-1"
"27_67_44__s1","sample27","hg38",4830,17023,31247,"C3","F7","D8",27,67,44,"SAG_1uM",402,NA,"filtered"
"27_67_59__s1","sample27","hg38",3893,13587,24592,"C3","F7","E11",27,67,59,"SAG_1uM",403,"17","SST_NKX2-1"
"27_67_95__s1","sample27","hg38",2890,7282,13428,"C3","F7","H11",27,67,95,"SAG_1uM",404,"20","c20"
"27_69_72__s1","sample27","hg38",3299,9360,17461,"C3","F9","F12",27,69,72,"SAG_1uM",405,"2","c2"
"27_69_73__s1","sample27","hg38",2276,4699,8599,"C3","F9","G1",27,69,73,"SAG_1uM",406,"0","c0"
"27_69_91__s1","sample27","hg38",4948,14860,27151,"C3","F9","H7",27,69,91,"SAG_1uM",407,NA,"filtered"
"27_71_86__s1","sample27","hg38",6179,22391,41264,"C3","F11","H2",27,71,86,"SAG_1uM",408,NA,"filtered"
"27_72_40__s1","sample27","hg38",4525,15136,27569,"C3","F12","D4",27,72,40,"SAG_1uM",409,"5","LHX8_NKX2-1"
"27_72_90__s1","sample27","hg38",5962,25513,47454,"C3","F12","H6",27,72,90,"SAG_1uM",410,NA,"filtered"
"27_73_05__s1","sample27","hg38",5870,25118,46498,"C3","G1","A5",27,73,5,"SAG_1uM",411,"8","LHX8_NKX2-1"
"27_73_50__s1","sample27","hg38",2597,6898,12665,"C3","G1","E2",27,73,50,"SAG_1uM",412,"2","c2"
"27_73_82__s1","sample27","hg38",4007,11184,20522,"C3","G1","G10",27,73,82,"SAG_1uM",413,"3","TAC3_NKX2-1"
"27_74_27__s1","sample27","hg38",5028,12967,23029,"C3","G2","C3",27,74,27,"SAG_1uM",414,"16","c16"
"27_74_59__s1","sample27","hg38",5697,17687,31971,"C3","G2","E11",27,74,59,"SAG_1uM",415,NA,"filtered"
"27_75_13__s1","sample27","hg38",4019,13452,24817,"C3","G3","B1",27,75,13,"SAG_1uM",416,"4","SST_NKX2-1"
"27_75_48__s1","sample27","hg38",2007,3937,7119,"C3","G3","D12",27,75,48,"SAG_1uM",417,"17","SST_NKX2-1"
"27_76_53__s1","sample27","hg38",5624,19104,35070,"C3","G4","E5",27,76,53,"SAG_1uM",418,"0","c0"
"27_76_59__s1","sample27","hg38",2763,7404,13399,"C3","G4","E11",27,76,59,"SAG_1uM",419,"4","SST_NKX2-1"
"27_78_58__s1","sample27","hg38",3969,11890,22147,"C3","G6","E10",27,78,58,"SAG_1uM",420,"3","TAC3_NKX2-1"
"27_79_05__s1","sample27","hg38",3940,9475,17421,"C3","G7","A5",27,79,5,"SAG_1uM",421,"16","c16"
"27_80_84__s1","sample27","hg38",3300,10404,19371,"C3","G8","G12",27,80,84,"SAG_1uM",422,"4","SST_NKX2-1"
"27_81_69__s1","sample27","hg38",2845,7698,13914,"C3","G9","F9",27,81,69,"SAG_1uM",423,"6","MAF_NKX2-1"
"27_82_01__s1","sample27","hg38",3506,8977,16219,"C3","G10","A1",27,82,1,"SAG_1uM",424,"8","LHX8_NKX2-1"
"27_82_26__s1","sample27","hg38",3461,9560,17268,"C3","G10","C2",27,82,26,"SAG_1uM",425,"4","SST_NKX2-1"
"27_84_06__s1","sample27","hg38",5308,18619,33734,"C3","G12","A6",27,84,6,"SAG_1uM",426,NA,"filtered"
"27_84_84__s1","sample27","hg38",4901,14537,26777,"C3","G12","G12",27,84,84,"SAG_1uM",427,"16","c16"
"27_85_09__s1","sample27","hg38",3261,7224,13195,"C3","H1","A9",27,85,9,"SAG_1uM",428,"0","c0"
"27_86_90__s1","sample27","hg38",5854,17868,33724,"C3","H2","H6",27,86,90,"SAG_1uM",429,NA,"filtered"
"27_87_68__s1","sample27","hg38",3262,9973,17886,"C3","H3","F8",27,87,68,"SAG_1uM",430,"4","SST_NKX2-1"
"27_87_75__s1","sample27","hg38",3142,6874,12376,"C3","H3","G3",27,87,75,"SAG_1uM",431,NA,"filtered"
"27_87_94__s1","sample27","hg38",3996,13606,24812,"C3","H3","H10",27,87,94,"SAG_1uM",432,"6","MAF_NKX2-1"
