condition,confidence,n_nonzero_morphogens,fidelity
virtual_02807,0.27320774137577597,6,0.0
virtual_02808,0.01,7,0.0
virtual_02809,0.1344796920592079,4,0.0
virtual_02810,0.012062376288206014,7,0.0
virtual_02811,0.01,8,0.0
virtual_02812,0.01,5,0.0
virtual_02813,0.010192716148361005,7,0.0
virtual_02814,0.14250115744340566,7,0.0
virtual_02815,0.01,8,0.0
virtual_02816,0.01,7,0.0
virtual_02817,0.01,7,0.0
virtual_02818,0.01,6,0.0
virtual_02819,0.01,8,0.0
virtual_02820,0.01,7,0.0
virtual_02821,0.029140605637263377,9,0.0
virtual_02822,0.013755168792975133,6,0.0
virtual_02823,0.04259608383484315,5,0.0
virtual_02824,0.01,8,0.0
virtual_02825,0.010932169967970135,4,0.0
virtual_02826,0.01,6,0.0
virtual_02827,0.1270635717255859,6,0.0
virtual_02828,0.035062521876653555,7,0.0
virtual_02829,0.013749477451981759,6,0.0
virtual_02830,0.01262606203214975,4,0.0
virtual_02831,0.01,7,0.0
virtual_02832,0.01,5,0.0
virtual_02833,0.018613297394636717,9,0.0
virtual_02834,0.012275165062835089,5,0.0
virtual_02835,0.01,7,0.0
virtual_02836,0.021643171084530146,6,0.0
virtual_02837,0.0433103596631279,7,0.0
virtual_02838,0.028202790626585407,7,0.0
virtual_02839,0.01,6,0.0
virtual_02840,0.01,6,0.0
virtual_02841,0.04522040041260119,7,0.0
virtual_02842,0.12353348234231824,6,0.0
virtual_02843,0.04333554528087357,7,0.0
virtual_02844,0.01,8,0.0
virtual_02845,0.03638884092608426,8,0.0
virtual_02846,0.01,8,0.0
virtual_02847,0.01,7,0.0
virtual_02848,0.16448628141047833,5,0.0
virtual_02849,0.01206468877476242,6,0.0
virtual_02850,0.1535405565208742,4,0.0
virtual_02851,0.013819857695878426,6,0.0
virtual_02852,0.01,6,0.0
virtual_02853,0.01,6,0.0
virtual_02854,0.08555647394282656,6,0.0
virtual_02855,0.1366771127683402,7,0.0
virtual_02856,0.15877215053592955,6,0.0
virtual_02857,0.01,7,0.0
virtual_02858,0.07573274673336867,7,0.0
virtual_02859,0.01,8,0.0
virtual_02860,0.01,6,0.0
virtual_02861,0.10149459951449884,5,0.0
virtual_02862,0.01,7,0.0
virtual_02863,0.01,5,0.0
virtual_02864,0.07478517330489183,8,0.0
virtual_02865,0.017212632382263227,7,0.0
virtual_02866,0.015581217692651174,6,0.0
virtual_02867,0.01,5,0.0
virtual_02868,0.05198814704074472,8,0.0
virtual_02869,0.1447555120250221,3,0.0
virtual_02870,0.01208659792047502,7,0.0
virtual_02871,0.01,7,0.0
virtual_02872,0.1332011903569464,5,0.0
virtual_02873,0.01,7,0.0
virtual_02874,0.01,7,0.0
virtual_02875,0.05403822679649146,7,0.0
virtual_02876,0.01,7,0.0
virtual_02877,0.01,7,0.0
virtual_02878,0.01,4,0.0
virtual_02879,0.01,7,0.0
virtual_02880,0.015108411720940683,8,0.0
virtual_02881,0.07888219949551961,7,0.0
virtual_02882,0.0603832460896841,6,0.0
virtual_02883,0.01,6,0.0
virtual_02884,0.01398421906736473,7,0.0
virtual_02885,0.01,7,0.0
virtual_02886,0.07637129348348586,7,0.0
virtual_02887,0.011711335312366067,6,0.0
virtual_02888,0.01,5,0.0
virtual_02889,0.02565407390686327,6,0.0
virtual_02890,0.019715514311289758,6,0.0
virtual_02891,0.01,7,0.0
virtual_02892,0.01,7,0.0
virtual_02893,0.01,8,0.0
virtual_02894,0.01,6,0.0
virtual_02895,0.1996684493816377,3,0.0
virtual_02896,0.17198869944605363,6,0.0
virtual_02897,0.01,7,0.0
virtual_02898,0.06202677976789993,7,0.0
virtual_02899,0.01,7,0.0
virtual_02900,0.03139874460659095,6,0.0
virtual_02901,0.057729278356743186,8,0.0
virtual_02902,0.01,9,0.0
virtual_02903,0.01740460908836655,5,0.0
virtual_02904,0.01,6,0.0
virtual_02905,0.012866526109881711,6,0.0
virtual_02906,0.1849158033999503,4,0.0
virtual_02907,0.01,7,0.0
virtual_02908,0.01,7,0.0
virtual_02909,0.01,8,0.0
virtual_02910,0.015214629854066207,7,0.0
virtual_02911,0.1956613443444188,4,0.0
virtual_02912,0.061262613220710575,6,0.0
virtual_02913,0.01,7,0.0
virtual_02914,0.4517227018167875,5,0.0
virtual_02915,0.01,7,0.0
virtual_02916,0.01,7,0.0
virtual_02917,0.01,5,0.0
virtual_02918,0.01,7,0.0
virtual_02919,0.01,5,0.0
virtual_02920,0.01,7,0.0
virtual_02921,0.14337661973245908,6,0.0
virtual_02922,0.02549551648379766,8,0.0
virtual_02923,0.049177711013635425,5,0.0
virtual_02924,0.022451358695155937,8,0.0
virtual_02925,0.04023104194077531,7,0.0
virtual_02926,0.01,8,0.0
virtual_02927,0.01,7,0.0
virtual_02928,0.01,6,0.0
virtual_02929,0.08611057151974745,5,0.0
virtual_02930,0.02362542308358776,7,0.0
virtual_02931,0.011736050172540166,7,0.0
virtual_02932,0.01,8,0.0
virtual_02933,0.01,6,0.0
virtual_02934,0.01,7,0.0
virtual_02935,0.011725958876118091,7,0.0
virtual_02936,0.10757036679026268,6,0.0
virtual_02937,0.042312956390436064,7,0.0
virtual_02938,0.014522425441307975,7,0.0
virtual_02939,0.01,6,0.0
virtual_02940,0.03682371937089366,7,0.0
virtual_02941,0.10059113257460509,7,0.0
virtual_02942,0.1820636103967818,6,0.0
virtual_02943,0.0479205995652095,7,0.0
virtual_02944,0.01,7,0.0
virtual_02945,0.01,7,0.0
virtual_02946,0.01,8,0.0
virtual_02947,0.02872813554125299,6,0.0
virtual_02948,0.01,8,0.0
virtual_02949,0.01,6,0.0
virtual_02950,0.01,7,0.0
virtual_02951,0.01,8,0.0
virtual_02952,0.01,5,0.0
virtual_02953,0.01,8,0.0
virtual_02954,0.01,6,0.0
virtual_02955,0.01,7,0.0
virtual_02956,0.020255475884329598,7,0.0
virtual_02957,0.012834826677169061,4,0.0
virtual_02958,0.01,5,0.0
virtual_02959,0.028367220310606917,5,0.0
virtual_02960,0.010054145850139393,6,0.0
virtual_02961,0.017250299971960037,8,0.0
virtual_02962,0.01533156376893368,7,0.0
virtual_02963,0.04307150018917929,8,0.0
virtual_02964,0.028571723023200987,9,0.0
virtual_02965,0.01,8,0.0
virtual_02966,0.01,6,0.0
virtual_02967,0.0516148879154959,6,0.0
virtual_02968,0.01,5,0.0
virtual_02969,0.01,7,0.0
virtual_02970,0.06381970264089698,5,0.0
virtual_02971,0.01,7,0.0
virtual_02972,0.01,8,0.0
virtual_02973,0.11371029689759447,6,0.0
virtual_02974,0.015034598534546898,6,0.0
virtual_02975,0.01,9,0.0
virtual_02976,0.18463985372208716,7,0.0
virtual_02977,0.18575094850609172,6,0.0
virtual_02978,0.05030711663430637,9,0.0
virtual_02979,0.01,7,0.0
virtual_02980,0.01,9,0.0
virtual_02981,0.014386265729999789,9,0.0
virtual_02982,0.01,9,0.0
virtual_02983,0.0295799991912818,8,0.0
virtual_02984,0.01,6,0.0
virtual_02985,0.01811468463960279,9,0.0
virtual_02986,0.01,6,0.0
virtual_02987,0.11093169436953122,7,0.0
virtual_02988,0.06718784213812391,8,0.0
virtual_02989,0.01,8,0.0
virtual_02990,0.01,8,0.0
virtual_02991,0.01,8,0.0
virtual_02992,0.018698414771024893,5,0.0
virtual_02993,0.058344675102071024,6,0.0
virtual_02994,0.01,8,0.0
virtual_02995,0.013239412101746947,8,0.0
virtual_02996,0.01,8,0.0
virtual_02997,0.07934984267266096,8,0.0
virtual_02998,0.10833873980702788,6,0.0
virtual_02999,0.06639286991371744,8,0.0
virtual_03000,0.01,5,0.0
virtual_03001,0.0117791973062063,6,0.0
virtual_03002,0.01,9,0.0
virtual_03003,0.01,7,0.0
virtual_03004,0.01,8,0.0
virtual_03005,0.050965033608720546,8,0.0
virtual_03006,0.09184005511026988,7,0.0
virtual_03007,0.01,7,0.0
virtual_03008,0.040724784231168584,5,0.0
virtual_03009,0.01,9,0.0
virtual_03010,0.01,8,0.0
virtual_03011,0.01,9,0.0
virtual_03012,0.01,8,0.0
virtual_03013,0.04255681571959142,5,0.0
virtual_03014,0.079882824936723,8,0.0
virtual_03015,0.047862711311085236,6,0.0
virtual_03016,0.01,7,0.0
virtual_03017,0.01,7,0.0
virtual_03018,0.036064346582180155,8,0.0
virtual_03019,0.1391497709122278,5,0.0
virtual_03020,0.21648702767258693,5,0.0
virtual_03021,0.01,8,0.0
virtual_03022,0.01,8,0.0
virtual_03023,0.21242477279267333,6,0.0
virtual_03024,0.11727423395399193,7,0.0
virtual_03025,0.01,8,0.0
virtual_03026,0.01,9,0.0
virtual_03027,0.04838760684048488,8,0.0
virtual_03028,0.01,7,0.0
virtual_03029,0.040380991155125265,6,0.0
virtual_03030,0.01,7,0.0
virtual_03031,0.05037241816639821,7,0.0
virtual_03032,0.01,8,0.0
virtual_03033,0.12759720137887912,5,0.0
virtual_03034,0.07420518543311898,6,0.0
virtual_03035,0.01,4,0.0
virtual_03036,0.12421690270129596,5,0.0
virtual_03037,0.11673656920642285,6,0.0
virtual_03038,0.034691881721723015,8,0.0
virtual_03039,0.0339624421489591,7,0.0
virtual_03040,0.01,5,0.0
virtual_03041,0.1724150724393233,5,0.0
virtual_03042,0.01,7,0.0
virtual_03043,0.01,6,0.0
virtual_03044,0.013096875842182028,9,0.0
virtual_03045,0.02613401951479171,8,0.0
virtual_03046,0.01,5,0.0
virtual_03047,0.012233421787383176,5,0.0
virtual_03048,0.01,6,0.0
virtual_03049,0.013469818503826598,7,0.0
virtual_03050,0.027473738374863152,5,0.0
virtual_03051,0.01,7,0.0
virtual_03052,0.01,6,0.0
virtual_03053,0.07480782378689455,7,0.0
virtual_03054,0.19377420612737092,5,0.0
virtual_03055,0.04790843551329166,6,0.0
virtual_03056,0.01,7,0.0
virtual_03057,0.045881689378910774,6,0.0
virtual_03058,0.016940925933141286,6,0.0
virtual_03059,0.01,8,0.0
virtual_03060,0.01,5,0.0
virtual_03061,0.10624907565319115,7,0.0
virtual_03062,0.01,7,0.0
virtual_03063,0.01396955521883311,5,0.0
virtual_03064,0.01,8,0.0
virtual_03065,0.013549981047837825,7,0.0
virtual_03066,0.014476955039999873,4,0.0
virtual_03067,0.01,9,0.0
virtual_03068,0.01,4,0.0
virtual_03069,0.01,5,0.0
virtual_03070,0.03267206711406312,7,0.0
virtual_03071,0.01515805041951104,6,0.0
virtual_03072,0.015014180683801467,5,0.0
virtual_03073,0.01,8,0.0
virtual_03074,0.03347858100618212,7,0.0
virtual_03075,0.042125658598312306,7,0.0
virtual_03076,0.01,5,0.0
virtual_03077,0.019785526208417815,6,0.0
virtual_03078,0.06784921784818793,6,0.0
virtual_03079,0.01,8,0.0
virtual_03080,0.01,9,0.0
virtual_03081,0.06054972259148234,8,0.0
virtual_03082,0.022151136073367793,8,0.0
virtual_03083,0.010418805599750402,8,0.0
virtual_03084,0.01,7,0.0
virtual_03085,0.01,8,0.0
virtual_03086,0.032405257502333404,8,0.0
virtual_03087,0.01,7,0.0
virtual_03088,0.015581664402923063,7,0.0
virtual_03089,0.020371341838101874,7,0.0
virtual_03090,0.01,6,0.0
virtual_03091,0.01,8,0.0
virtual_03092,0.0255755338811023,8,0.0
virtual_03093,0.036301254096593315,7,0.0
virtual_03094,0.01,7,0.0
virtual_03095,0.04897680163553875,7,0.0
virtual_03096,0.01,9,0.0
virtual_03097,0.01,7,0.0
virtual_03098,0.06531240316256832,7,0.0
virtual_03099,0.01,9,0.0
virtual_03100,0.08949537039856621,6,0.0
virtual_03101,0.01,8,0.0
virtual_03102,0.1397341656493286,5,0.0
virtual_03103,0.019173056984510176,7,0.0
virtual_03104,0.01,7,0.0
virtual_03105,0.01,8,0.0
virtual_03106,0.01,7,0.0
virtual_03107,0.012607502998953374,8,0.0
virtual_03108,0.1136956972814927,5,0.0
virtual_03109,0.08596334913411557,4,0.0
virtual_03110,0.01,9,0.0
virtual_03111,0.01,6,0.0
virtual_03112,0.01,6,0.0
virtual_03113,0.01,7,0.0
virtual_03114,0.01,9,0.0
virtual_03115,0.02911711518898104,8,0.0
virtual_03116,0.01,6,0.0
virtual_03117,0.01,7,0.0
virtual_03118,0.01,7,0.0
virtual_03119,0.01,6,0.0
virtual_03120,0.05672705004069338,5,0.0
virtual_03121,0.057330308512253764,6,0.0
virtual_03122,0.01,8,0.0
virtual_03123,0.12357566171313554,6,0.0
virtual_03124,0.01,7,0.0
virtual_03125,0.0841551212897065,7,0.0
virtual_03126,0.01,8,0.0
virtual_03127,0.06602758606778211,7,0.0
virtual_03128,0.060697715707596994,6,0.0
virtual_03129,0.01,7,0.0
virtual_03130,0.022812927757331358,7,0.0
virtual_03131,0.01,7,0.0
virtual_03132,0.01,8,0.0
virtual_03133,0.07222491444820177,7,0.0
virtual_03134,0.01,9,0.0
virtual_03135,0.09590266458578078,5,0.0
virtual_03136,0.05308092198589913,7,0.0
virtual_03137,0.01,9,0.0
virtual_03138,0.020424361684733217,6,0.0
virtual_03139,0.058356495495142165,7,0.0
virtual_03140,0.04865432062842045,6,0.0
virtual_03141,0.11731457464813316,7,0.0
virtual_03142,0.07954097079033244,8,0.0
virtual_03143,0.01,6,0.0
virtual_03144,0.01,5,0.0
virtual_03145,0.01,5,0.0
virtual_03146,0.01,9,0.0
virtual_03147,0.01,8,0.0
virtual_03148,0.01,5,0.0
virtual_03149,0.10786993305444735,6,0.0
virtual_03150,0.01,5,0.0
virtual_03151,0.020795057073160716,5,0.0
virtual_03152,0.01,7,0.0
virtual_03153,0.04219534965558639,5,0.0
virtual_03154,0.01,8,0.0
virtual_03155,0.010730898704825452,6,0.0
virtual_03156,0.06610681248685364,6,0.0
virtual_03157,0.01,6,0.0
virtual_03158,0.011032491581095009,7,0.0
virtual_03159,0.01,5,0.0
virtual_03160,0.031062532557759627,7,0.0
virtual_03161,0.022034380562899813,6,0.0
virtual_03162,0.16344500450742602,6,0.0
virtual_03163,0.07784765402436138,8,0.0
virtual_03164,0.2748589195558701,4,0.0
virtual_03165,0.01,8,0.0
virtual_03166,0.01,9,0.0
virtual_03167,0.16112767019664187,5,0.0
virtual_03168,0.010834085359410503,7,0.0
virtual_03169,0.0963526610151792,7,0.0
virtual_03170,0.01,8,0.0
virtual_03171,0.01,7,0.0
virtual_03172,0.07205498219114585,5,0.0
virtual_03173,0.2274623875090177,4,0.0
virtual_03174,0.01,6,0.0
virtual_03175,0.08987910071616995,8,0.0
virtual_03176,0.01,6,0.0
virtual_03177,0.013591128024224236,9,0.0
virtual_03178,0.01,7,0.0
virtual_03179,0.06214674288055933,7,0.0
virtual_03180,0.01,9,0.0
virtual_03181,0.01,7,0.0
virtual_03182,0.12459661944306423,4,0.0
virtual_03183,0.01,8,0.0
virtual_03184,0.035847525434311786,9,0.0
virtual_03185,0.029177296934054825,7,0.0
virtual_03186,0.05779456361599915,9,0.0
virtual_03187,0.01,8,0.0
virtual_03188,0.01,8,0.0
virtual_03189,0.01,8,0.0
virtual_03190,0.01846038539156736,8,0.0
virtual_03191,0.01,7,0.0
virtual_03192,0.012482705928801702,5,0.0
virtual_03193,0.06187054054432104,6,0.0
virtual_03194,0.13157597981950045,6,0.0
virtual_03195,0.01,8,0.0
virtual_03196,0.03918312849561788,7,0.0
virtual_03197,0.01,5,0.0
virtual_03198,0.01,7,0.0
virtual_03199,0.01,8,0.0
virtual_03200,0.01,8,0.0
virtual_03201,0.01,8,0.0
virtual_03202,0.01,9,0.0
virtual_03203,0.01,7,0.0
virtual_03204,0.01,7,0.0
virtual_03205,0.02714350568835806,6,0.0
virtual_03206,0.05795389116104063,5,0.0
virtual_03207,0.01,8,0.0
virtual_03208,0.016587004463060523,7,0.0
virtual_03209,0.030950387609444192,6,0.0
virtual_03210,0.01,7,0.0
virtual_03211,0.01,9,0.0
virtual_03212,0.01,8,0.0
virtual_03213,0.01,8,0.0
virtual_03214,0.01,8,0.0
virtual_03215,0.01,8,0.0
virtual_03216,0.01,6,0.0
virtual_03217,0.024562459881523547,6,0.0
virtual_03218,0.016544707955052855,7,0.0
virtual_03219,0.01,8,0.0
virtual_03220,0.01,7,0.0
virtual_03221,0.01883268814630081,5,0.0
virtual_03222,0.01,8,0.0
virtual_03223,0.02290215844203011,7,0.0
virtual_03224,0.01,8,0.0
virtual_03225,0.010207058118596339,6,0.0
virtual_03226,0.01,5,0.0
virtual_03227,0.01,6,0.0
virtual_03228,0.01,7,0.0
virtual_03229,0.018946496276897484,8,0.0
virtual_03230,0.019662432707829504,8,0.0
virtual_03231,0.01,6,0.0
virtual_03232,0.02264304649049471,5,0.0
virtual_03233,0.1523538051535945,7,0.0
virtual_03234,0.01,7,0.0
virtual_03235,0.03606424255887432,8,0.0
virtual_03236,0.13588479263966,6,0.0
virtual_03237,0.01,8,0.0
virtual_03238,0.01,8,0.0
virtual_03239,0.01,8,0.0
virtual_03240,0.01,8,0.0
virtual_03241,0.058773656970151515,7,0.0
virtual_03242,0.01615011184071543,8,0.0
virtual_03243,0.12249274391179682,4,0.0
virtual_03244,0.14980145089289953,6,0.0
virtual_03245,0.01,7,0.0
virtual_03246,0.01,4,0.0
virtual_03247,0.01,7,0.0
virtual_03248,0.01,5,0.0
virtual_03249,0.01,8,0.0
virtual_03250,0.15482730674507741,6,0.0
virtual_03251,0.01902283361177236,7,0.0
virtual_03252,0.012635504438124265,6,0.0
virtual_03253,0.01,6,0.0
virtual_03254,0.1141477394771677,5,0.0
virtual_03255,0.010143483320818419,5,0.0
virtual_03256,0.01,6,0.0
virtual_03257,0.030950387609444192,6,0.0
virtual_03258,0.01,6,0.0
virtual_03259,0.04959204346644371,6,0.0
virtual_03260,0.08420366180138668,6,0.0
virtual_03261,0.04978081686839102,7,0.0
virtual_03262,0.01,7,0.0
virtual_03263,0.01,8,0.0
virtual_03264,0.01994596508989304,6,0.0
virtual_03265,0.01,9,0.0
virtual_03266,0.01,6,0.0
virtual_03267,0.01,9,0.0
virtual_03268,0.01,8,0.0
virtual_03269,0.03428023027906735,7,0.0
virtual_03270,0.01,7,0.0
virtual_03271,0.03504422290725358,6,0.0
virtual_03272,0.056637654915400494,4,0.0
virtual_03273,0.05991244050162466,5,0.0
virtual_03274,0.01,7,0.0
virtual_03275,0.02925412922541827,6,0.0
virtual_03276,0.01,7,0.0
virtual_03277,0.3523162028377323,5,0.0
virtual_03278,0.03776667248496227,8,0.0
virtual_03279,0.01,6,0.0
virtual_03280,0.01,9,0.0
virtual_03281,0.13147772234063895,5,0.0
virtual_03282,0.05018433798733136,6,0.0
virtual_03283,0.01708213028535388,7,0.0
virtual_03284,0.01,6,0.0
virtual_03285,0.15086140464528933,6,0.0
virtual_03286,0.012179289112510464,6,0.0
virtual_03287,0.014943399864604946,7,0.0
virtual_03288,0.030217878299334013,7,0.0
virtual_03289,0.135597880024058,6,0.0
virtual_03290,0.11701279608934093,4,0.0
virtual_03291,0.01,8,0.0
virtual_03292,0.04422296771344374,7,0.0
virtual_03293,0.01,7,0.0
virtual_03294,0.01,7,0.0
virtual_03295,0.01214785057454883,7,0.0
virtual_03296,0.12701198303372246,6,0.0
virtual_03297,0.016912626737602954,7,0.0
virtual_03298,0.01,6,0.0
virtual_03299,0.01,9,0.0
virtual_03300,0.04684612451726884,6,0.0
virtual_03301,0.03508459900527981,7,0.0
virtual_03302,0.017019108002358226,8,0.0
virtual_03303,0.08438877106663331,6,0.0
virtual_03304,0.09021654100128589,5,0.0
virtual_03305,0.01,7,0.0
virtual_03306,0.013830824659948084,8,0.0
virtual_03307,0.01,8,0.0
virtual_03308,0.05341874599898143,4,0.0
virtual_03309,0.06326309245637703,7,0.0
virtual_03310,0.05589116525052451,6,0.0
virtual_03311,0.017414634795025002,9,0.0
virtual_03312,0.01,5,0.0
virtual_03313,0.01479647522431165,5,0.0
virtual_03314,0.01,6,0.0
virtual_03315,0.01,7,0.0
virtual_03316,0.01,7,0.0
virtual_03317,0.01,7,0.0
virtual_03318,0.014900902473562782,7,0.0
virtual_03319,0.01,7,0.0
virtual_03320,0.07504758354957439,7,0.0
virtual_03321,0.09099008670965876,5,0.0
virtual_03322,0.01,5,0.0
virtual_03323,0.01,3,0.0
virtual_03324,0.08425238947707256,6,0.0
virtual_03325,0.01,7,0.0
virtual_03326,0.01,8,0.0
virtual_03327,0.01,8,0.0
virtual_03328,0.01,7,0.0
virtual_03329,0.07564476718954037,5,0.0
virtual_03330,0.01,9,0.0
virtual_03331,0.04600168179745808,7,0.0
virtual_03332,0.01,8,0.0
virtual_03333,0.05568759321542915,9,0.0
virtual_03334,0.012552481258030997,7,0.0
virtual_03335,0.01,7,0.0
virtual_03336,0.01,7,0.0
virtual_03337,0.03619936050744798,6,0.0
virtual_03338,0.07108487213361565,6,0.0
virtual_03339,0.044011680357341536,5,0.0
virtual_03340,0.04047568982269317,8,0.0
virtual_03341,0.08697956197768485,6,0.0
virtual_03342,0.01,7,0.0
virtual_03343,0.01,8,0.0
virtual_03344,0.06234203150021687,5,0.0
virtual_03345,0.01,7,0.0
virtual_03346,0.0367160833613753,8,0.0
virtual_03347,0.2670283789042806,5,0.0
virtual_03348,0.012110349077852823,6,0.0
virtual_03349,0.01,8,0.0
virtual_03350,0.01,8,0.0
virtual_03351,0.01,7,0.0
virtual_03352,0.01,7,0.0
virtual_03353,0.01,6,0.0
virtual_03354,0.03130861872654399,7,0.0
virtual_03355,0.01,9,0.0
virtual_03356,0.01,6,0.0
virtual_03357,0.13042545362211763,6,0.0
virtual_03358,0.07660467121508104,6,0.0
virtual_03359,0.031019490850020114,5,0.0
virtual_03360,0.01,7,0.0
virtual_03361,0.039119195545224236,7,0.0
virtual_03362,0.01,8,0.0
virtual_03363,0.01,7,0.0
virtual_03364,0.01,7,0.0
virtual_03365,0.01,6,0.0
virtual_03366,0.01,7,0.0
virtual_03367,0.017248627536570457,7,0.0
virtual_03368,0.01,7,0.0
virtual_03369,0.01,9,0.0
virtual_03370,0.01,8,0.0
virtual_03371,0.241773201127852,5,0.0
virtual_03372,0.07354078368542502,7,0.0
virtual_03373,0.0497126552562429,8,0.0
virtual_03374,0.01,7,0.0
virtual_03375,0.32146364375977154,5,0.0
virtual_03376,0.028223167732122332,6,0.0
virtual_03377,0.01,6,0.0
virtual_03378,0.06401934586139445,6,0.0
virtual_03379,0.01900605706022708,3,0.0
virtual_03380,0.01,5,0.0
virtual_03381,0.04361423676133151,7,0.0
virtual_03382,0.01,9,0.0
virtual_03383,0.01,8,0.0
virtual_03384,0.01,7,0.0
virtual_03385,0.01,8,0.0
virtual_03386,0.01,7,0.0
virtual_03387,0.01,6,0.0
virtual_03388,0.01,7,0.0
virtual_03389,0.01,8,0.0
virtual_03390,0.10805467036208743,5,0.0
virtual_03391,0.027231102547695084,6,0.0
virtual_03392,0.03575265987104019,7,0.0
virtual_03393,0.01,8,0.0
virtual_03394,0.14518789107189847,5,0.0
virtual_03395,0.01777326069614279,8,0.0
virtual_03396,0.1257783326827238,3,0.0
virtual_03397,0.033421183780940125,8,0.0
virtual_03398,0.01,7,0.0
virtual_03399,0.014513403532603313,7,0.0
virtual_03400,0.01,6,0.0
virtual_03401,0.02597539266388475,5,0.0
virtual_03402,0.01,7,0.0
virtual_03403,0.01,7,0.0
virtual_03404,0.01,8,0.0
virtual_03405,0.01,7,0.0
virtual_03406,0.01,7,0.0
virtual_03407,0.08921419845993071,7,0.0
virtual_03408,0.04472912318608221,8,0.0
virtual_03409,0.011107676474601126,8,0.0
virtual_03410,0.0108514325373183,4,0.0
virtual_03411,0.01,9,0.0
virtual_03412,0.11934513087365513,4,0.0
virtual_03413,0.09542694394408226,6,0.0
virtual_03414,0.0911449901158063,6,0.0
virtual_03415,0.01,6,0.0
virtual_03416,0.05452049530165478,9,0.0
virtual_03417,0.019478929776789403,8,0.0
virtual_03418,0.0157065134477708,5,0.0
virtual_03419,0.01,7,0.0
virtual_03420,0.01,7,0.0
virtual_03421,0.01,5,0.0
virtual_03422,0.028683107399373853,5,0.0
virtual_03423,0.01,8,0.0
virtual_03424,0.015546621626284845,6,0.0
virtual_03425,0.023831349691029735,6,0.0
virtual_03426,0.045930563844718074,6,0.0
virtual_03427,0.01,5,0.0
virtual_03428,0.01,8,0.0
virtual_03429,0.01,6,0.0
virtual_03430,0.01,7,0.0
virtual_03431,0.10365539953198898,7,0.0
virtual_03432,0.18884202452473264,4,0.0
virtual_03433,0.6409052866941017,2,0.0
virtual_03434,0.01,7,0.0
virtual_03435,0.01,3,0.0
virtual_03436,0.01,6,0.0
virtual_03437,0.08924830518869845,6,0.0
virtual_03438,0.01,7,0.0
virtual_03439,0.01,6,0.0
virtual_03440,0.0321865986267182,6,0.0
virtual_03441,0.07008486767721683,8,0.0
virtual_03442,0.12582465692049905,7,0.0
virtual_03443,0.01,7,0.0
virtual_03444,0.01,6,0.0
virtual_03445,0.05735769141251066,8,0.0
virtual_03446,0.01,6,0.0
virtual_03447,0.01,8,0.0
virtual_03448,0.01,7,0.0
virtual_03449,0.01,8,0.0
virtual_03450,0.01,7,0.0
virtual_03451,0.16448717687933356,5,0.0
virtual_03452,0.01,8,0.0
virtual_03453,0.09308502097470653,5,0.0
virtual_03454,0.01,6,0.0
virtual_03455,0.01,6,0.0
virtual_03456,0.010387163078551597,6,0.0
virtual_03457,0.01,7,0.0
virtual_03458,0.018274979466349223,6,0.0
virtual_03459,0.07506975221509163,6,0.0
virtual_03460,0.01,7,0.0
virtual_03461,0.04989754815348591,6,0.0
virtual_03462,0.01,6,0.0
virtual_03463,0.1871476748894343,5,0.0
virtual_03464,0.01,8,0.0
virtual_03465,0.035648592013455604,8,0.0
virtual_03466,0.05955149087318914,6,0.0
virtual_03467,0.10246531321985852,7,0.0
virtual_03468,0.02215121049918827,7,0.0
virtual_03469,0.01,6,0.0
virtual_03470,0.01,8,0.0
virtual_03471,0.01,9,0.0
virtual_03472,0.036182508705435504,6,0.0
virtual_03473,0.01,8,0.0
virtual_03474,0.01,7,0.0
virtual_03475,0.10939279742524842,6,0.0
virtual_03476,0.17401307679085373,5,0.0
virtual_03477,0.07133131707834645,5,0.0
virtual_03478,0.01,7,0.0
virtual_03479,0.1173547619120198,6,0.0
virtual_03480,0.01,8,0.0
virtual_03481,0.01,6,0.0
virtual_03482,0.01,8,0.0
virtual_03483,0.011044286314250567,7,0.0
virtual_03484,0.018488156446457557,7,0.0
virtual_03485,0.059465869486255755,7,0.0
virtual_03486,0.01,6,0.0
virtual_03487,0.01,7,0.0
virtual_03488,0.029375198923252365,7,0.0
virtual_03489,0.10214813357135638,5,0.0
virtual_03490,0.01,8,0.0
virtual_03491,0.01,5,0.0
virtual_03492,0.01,6,0.0
virtual_03493,0.01,8,0.0
virtual_03494,0.020783277052116935,8,0.0
virtual_03495,0.05647537795441138,7,0.0
virtual_03496,0.05631350848758381,6,0.0
virtual_03497,0.01,5,0.0
virtual_03498,0.17857697859552166,6,0.0
virtual_03499,0.01,7,0.0
virtual_03500,0.01663452806937163,6,0.0
virtual_03501,0.013039562498079412,5,0.0
virtual_03502,0.012842365302994681,6,0.0
virtual_03503,0.01,6,0.0
virtual_03504,0.09374263866767317,5,0.0
virtual_03505,0.011321865979431746,6,0.0
virtual_03506,0.028514835333586324,7,0.0
virtual_03507,0.10720438085897313,5,0.0
virtual_03508,0.01,7,0.0
virtual_03509,0.01,9,0.0
virtual_03510,0.01,6,0.0
virtual_03511,0.12914124397489396,7,0.0
virtual_03512,0.05426701912731691,5,0.0
virtual_03513,0.01,5,0.0
virtual_03514,0.01,7,0.0
virtual_03515,0.0454878249632996,4,0.0
virtual_03516,0.01,5,0.0
virtual_03517,0.07008017633897311,5,0.0
virtual_03518,0.022415418868233086,8,0.0
virtual_03519,0.07044427363267516,6,0.0
virtual_03520,0.01,8,0.0
